link,name,author,description,rating,number_of_ratings,number_of_reviews,genres
https://www.goodreads.com//book/show/4069.Man_s_Search_for_Meaning,Man's Search for Meaning,Viktor E. Frankl,"Psychiatrist Viktor Frankl's memoir has riveted generations of readers with its descriptions of life in Nazi death camps and its lessons for spiritual survival. Based on his own experience and the stories of his patients, Frankl argues that we cannot avoid suffering but we can choose how to cope with it, find meaning in it, and move forward with renewed purpose. At the heart of his theory, known as logotherapy, is a conviction that the primary human drive is not pleasure but the pursuit of what we find meaningful.   has become one of the most influential books in America; it continues to inspire us all to find significance in the very act of living.",4.37,587524,32301,"['Nonfiction', 'Psychology', 'Philosophy', 'History', 'Self Help', 'Autobiography', 'Memoir', 'Biography', 'Classics', 'Spirituality', 'World War II', 'Holocaust']"
https://www.goodreads.com//book/show/890.Of_Mice_and_Men,Of Mice and Men,John Steinbeck,"They are an unlikely pair: George is   Lennie, a man of tremendous size, has the mind of a young child. Yet they have formed a   clinging together in the face of loneliness and alienation. Laborers in California's dusty vegetable fields, they hustle work when they can, living a hand-to-mouth existence. But George and Lennie have a plan: to own an acre of land and a shack they can call their own. While the powerlessness of the laboring class is a recurring theme in Steinbeck's work of the late 1930s, he narrowed his focus when composing   creating an intimate portrait of two men facing a world marked by petty tyranny, misunderstanding, jealousy, and callousness. But though the scope is narrow, the theme is universal: a friendship and a shared dream that makes an individual's existence meaningful. A unique perspective on life's hardships, this story has achieved the status of timeless classic due to its remarkable success as a novel, a Broadway play, and three acclaimed films.",3.88,2315075,44379,"['Classics', 'Fiction', 'Academic', 'School', 'Historical', 'Historical Fiction', 'Literature', 'Academic', 'Read For School', 'Novels', 'Young Adult', 'High School', 'Literature', 'American', 'Historical']"
https://www.goodreads.com//book/show/29044.The_Secret_History,The Secret History,Donna Tartt,"Under the influence of their charismatic classics professor, a group of clever, eccentric misfits at an elite New England college discover a way of thinking and living that is a world away from the humdrum existence of their contemporaries. But when they go beyond the boundaries of normal morality they slip gradually from obsession to corruption and betrayal, and at last—inexorably—into evil.",4.17,506622,48036,"['Fiction', 'Mystery', 'Contemporary', 'Classics', 'Thriller', 'Literary Fiction', 'Thriller', 'Mystery Thriller', 'Adult', 'Mystery', 'Crime', 'Novels']"
https://www.goodreads.com//book/show/33385229-they-both-die-at-the-end,They Both Die at the End,Adam Silvera,"On September 5, a little after midnight, Death-Cast calls Mateo Torrez and Rufus Emeterio to give them some bad news: They’re going to die today. Mateo and Rufus are total strangers, but, for different reasons, they’re both looking to make a new friend on their End Day. The good news: There’s an app for that. It’s called the Last Friend, and through it, Rufus and Mateo are about to meet up for one last great adventure—to live a lifetime in a single day.",3.83,545413,66671,"['Young Adult', 'LGBT', 'Romance', 'Contemporary', 'Fiction', 'LGBT', 'Queer', 'Audiobook', 'Fantasy', 'Science Fiction', 'LGBT', 'Gay']"
https://www.goodreads.com//book/show/27213238-the-hating-game,The Hating Game,Sally  Thorne,"Lucy Hutton and Joshua Templeman hate each other. Not dislike. Not begrudgingly tolerate. Hate. And they have no problem displaying their feelings through a series of ritualistic passive aggressive maneuvers as they sit across from each other, executive assistants to co-CEOs of a publishing company. Lucy can’t understand Joshua’s joyless, uptight, meticulous approach to his job. Joshua is clearly baffled by Lucy’s overly bright clothes, quirkiness, and Pollyanna attitude. Now up for the same promotion, their battle of wills has come to a head and Lucy refuses to back down when their latest game could cost her her dream job…But the tension between Lucy and Joshua has also reached its boiling point, and Lucy is discovering that maybe she doesn’t hate Joshua. And maybe, he doesn’t hate her either. Or maybe this is just another game.",3.97,562143,60150,"['Romance', 'Contemporary', 'Romance', 'Contemporary Romance', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Adult', 'Audiobook', 'New Adult', 'Humor', 'Adult Fiction']"
https://www.goodreads.com//book/show/2612.The_Tipping_Point,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"The tipping point is that magic moment when an idea, trend, or social behavior crosses a threshold, tips, and spreads like wildfire. Just as a single sick person can start an epidemic of the flu, so too can a small but precisely targeted push cause a fashion trend, the popularity of a new product, or a drop in the crime rate. This widely acclaimed bestseller, in which Malcolm Gladwell explores and brilliantly illuminates the tipping point phenomenon, is already changing the way people throughout the world think about selling products and disseminating ideas.",3.99,774810,15218,"['Nonfiction', 'Business', 'Psychology', 'Sociology', 'Self Help', 'Science', 'Economics', 'Audiobook', 'Leadership', 'Self Help', 'Personal Development']"
https://www.goodreads.com//book/show/6969.Emma,Emma,Jane Austen,"Emma Woodhouse is one of Austen's most captivating and vivid characters. Beautiful, spoilt, vain and irrepressibly witty, Emma organizes the lives of the inhabitants of her sleepy little village and plays matchmaker with devastating effect.",4.04,794440,26646,"['Classics', 'Fiction', 'Romance', 'Historical', 'Historical Fiction', 'Literature', 'Historical', 'Audiobook', 'Literature', '19th Century', 'Classics', 'Classic Literature', 'Novels']"
https://www.goodreads.com//book/show/16068905-fangirl,Fangirl,Rainbow Rowell,"Cath is a Simon Snow fan. Okay, the whole world is a Simon Snow fan.... But for Cath, being a fan is her life—and she's really good at it. She and her twin, Wren, ensconced themselves in the Simon Snow series when they were just kids; it's what got them through their mother leaving. Reading. Rereading. Hanging out in Simon Snow forums, writing Simon Snow fanfiction, dressing up like the characters for every movie premiere. Cath's sister has mostly grown away from fandom, but Cath can't let go. She doesn't want to. Now that they're going to college, Wren has told Cath she doesn't want to be roommates. Cath is on her own, completely outside of her comfort zone. She's got a surly roommate with a charming, always-around boyfriend; a fiction-writing professor who thinks fanfiction is the end of the civilized world; a handsome classmate who only wants to talk about words... and she can't stop worrying about her dad, who's loving and fragile and has never really been alone. For Cath, the question is: Can she do this? Can she make it without Wren holding her hand? Is she ready to start living her own life? And does she even want to move on if it means leaving Simon Snow behind?",3.98,700823,56646,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'New Adult', 'Audiobook', 'Young Adult', 'Coming Of Age', 'Young Adult', 'Young Adult Contemporary', 'Womens Fiction', 'Chick Lit']"
https://www.goodreads.com//book/show/56732449-the-love-hypothesis,The Love Hypothesis,Ali Hazelwood,"As a third-year Ph.D. candidate, Olive Smith doesn't believe in lasting romantic relationships--but her best friend does, and that's what got her into this situation. Convincing Anh that Olive is dating and well on her way to a happily ever after was always going to take more than hand-wavy Jedi mind tricks: Scientists require proof. So, like any self-respecting biologist, Olive panics and kisses the first man she sees. That man is none other than Adam Carlsen, a young hotshot professor--and well-known ass. Which is why Olive is positively floored when Stanford's reigning lab tyrant agrees to keep her charade a secret and be her fake boyfriend. But when a big science conference goes haywire, putting Olive's career on the Bunsen burner, Adam surprises her again with his unyielding support and even more unyielding... six-pack abs. Suddenly their little experiment feels dangerously close to combustion. And Olive discovers that the only thing more complicated than a hypothesis on love is putting her own heart under the microscope.",4.26,816512,99571,"['Romance', 'Contemporary', 'Fiction', 'Romance', 'Contemporary Romance', 'Adult', 'New Adult', 'Womens Fiction', 'Chick Lit', 'Audiobook', 'Adult Fiction', 'Academic', 'College']"
https://www.goodreads.com//book/show/40916679-a-good-girl-s-guide-to-murder,A Good Girl's Guide to Murder,Holly  Jackson,"The case is closed. Five years ago, schoolgirl Andie Bell was murdered by Sal Singh. The police know he did it. Everyone in town knows he did it. But having grown up in the same small town that was consumed by the murder, Pippa Fitz-Amobi isn't so sure. When she chooses the case as the topic for her final year project, she starts to uncover secrets that someone in town desperately wants to stay hidden. And if the real killer is still out there, how far will they go to keep Pip from the truth?",4.36,437273,52686,"['Mystery', 'Young Adult', 'Thriller', 'Thriller', 'Mystery Thriller', 'Fiction', 'Contemporary', 'Mystery', 'Crime', 'Audiobook', 'Mystery', 'Murder Mystery', 'Suspense']"
https://www.goodreads.com//book/show/51791252-the-vanishing-half,The Vanishing Half,Brit Bennett,"The Vignes twin sisters will always be identical. But after growing up together in a small, southern black community and running away at age sixteen, it's not just the shape of their daily lives that is different as adults, it's everything: their families, their communities, their racial identities. Many years later, one sister lives with her black daughter in the same southern town she once tried to escape. The other passes for white, and her white husband knows nothing of her past. Still, even separated by so many miles and just as many lies, the fates of the twins remain intertwined. What will happen to the next generation, when their own daughters' storylines intersect? Weaving together multiple strands and generations of this family, from the Deep South to California, from the 1950s to the 1990s, Brit Bennett produces a story that is at once a riveting, emotional family story and a brilliant exploration of the American history of passing. Looking well beyond issues of race,   considers the lasting influence of the past as it shapes a person's decisions, desires, and expectations, and explores some of the multiple reasons and realms in which people sometimes feel pulled to live as something other than their origins.",4.18,631952,50560,"['Fiction', 'Historical', 'Historical Fiction', 'Contemporary', 'Audiobook', 'Literary Fiction', 'Race', 'Historical', 'Adult', 'Book Club', 'Adult Fiction']"
https://www.goodreads.com//book/show/58679358-one-of-us-is-lying,One of Us Is Lying,Karen M. McManus,"Pay close attention and you might solve this. On Monday afternoon, five students at Bayview High walk into detention.  Bronwyn,  , is Yale-bound and never breaks a rule.  Addy,  , is the picture-perfect homecoming princess.  Nate,  , is already on probation for dealing.  Cooper,  , is the all-star baseball pitcher.  And Simon,  , is the creator of Bayview High's notorious gossip app. Only, Simon never makes it out of that classroom. Before the end of detention Simon's dead. And according to investigators, his death wasn't an accident. On Monday, he died. But on Tuesday, he'd planned to post juicy reveals about all four of his high-profile classmates, which makes all four of them suspects in his murder. Or are they the perfect patsies for a killer who's still on the loose? Everyone has secrets, right? What really matters is how far you would go to protect them.",3.98,630674,56603,"['Mystery', 'Young Adult', 'Contemporary', 'Thriller', 'Fiction', 'Thriller', 'Mystery Thriller', 'Romance', 'Audiobook', 'Mystery', 'Crime', 'LGBT']"
https://www.goodreads.com//book/show/6186357-the-maze-runner,The Maze Runner,James Dashner,"  When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers—boys whose memories are also gone.     Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It’s the only way out—and no one’s ever made it through alive.     Then a girl arrives. The first girl ever. And the message she delivers is terrifying.   Remember. Survive. Run.",4.04,1344609,61307,"['Young Adult', 'Science Fiction', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Apocalyptic', 'Post Apocalyptic', 'Mystery', 'Young Adult', 'Teen', 'Audiobook']"
https://www.goodreads.com//book/show/51933429-the-guest-list,The Guest List,Lucy Foley,"The bride ‧ The plus one ‧ The best man ‧ The wedding planner ‧ The bridesmaid ‧ The body  On an island off the coast of Ireland, guests gather to celebrate two people joining their lives together as one. The groom: handsome and charming, a rising television star. The bride: smart and ambitious, a magazine publisher. It’s a wedding for a magazine, or for a celebrity: the designer dress, the remote location, the luxe party favors, the boutique whiskey. The cell phone service may be spotty and the waves may be rough, but every detail has been expertly planned and will be expertly executed. But perfection is for plans, and people are all too human. As the champagne is popped and the festivities begin, resentments and petty jealousies begin to mingle with the reminiscences and well wishes. The groomsmen begin the drinking game from their school days. The bridesmaid not-so-accidentally ruins her dress. The bride’s oldest (male) friend gives an uncomfortably caring toast. And then someone turns up dead. Who didn’t wish the happy couple well? And perhaps more important, why?",3.85,703116,63386,"['Mystery', 'Thriller', 'Fiction', 'Thriller', 'Mystery Thriller', 'Audiobook', 'Suspense', 'Adult', 'Contemporary', 'Mystery', 'Crime', 'Adult Fiction']"
https://www.goodreads.com//book/show/30165203-american-gods,American Gods,Neil Gaiman,"Days before his release from prison, Shadow's wife, Laura, dies in a mysterious car crash. Numbly, he makes his way back home. On the plane, he encounters the enigmatic Mr Wednesday, who claims to be a refugee from a distant war, a former god and the king of America.   Together they embark on a profoundly strange journey across the heart of the USA, whilst all around them a storm of preternatural and epic proportions threatens to break. Scary, gripping and deeply unsettling,   takes a long, hard look into the soul of America. You'll be surprised by what - and who - it finds there...",4.11,862791,43585,"['Fantasy', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Mythology', 'Audiobook', 'Science Fiction', 'Science Fiction Fantasy', 'Adult', 'Contemporary', 'Horror']"
https://www.goodreads.com//book/show/10818853-fifty-shades-of-grey,Fifty Shades of Grey,E.L. James,"When literature student Anastasia Steele goes to interview young entrepreneur Christian Grey, she encounters a man who is beautiful, brilliant, and intimidating. The unworldly, innocent Ana is startled to realize she wants this man and, despite his enigmatic reserve, finds she is desperate to get close to him. Unable to resist Ana’s quiet beauty, wit, and independent spirit, Grey admits he wants her, too—but on his own terms.   Shocked yet thrilled by Grey’s singular erotic tastes, Ana hesitates. For all the trappings of success—his multinational businesses, his vast wealth, his loving family—Grey is a man tormented by demons and consumed by the need to control. When the couple embarks on a daring, passionately physical affair, Ana discovers Christian Grey’s secrets and explores her own dark desires. Erotic, amusing, and deeply moving, the Fifty Shades Trilogy is a tale that will obsess you, possess you, and stay with you forever.",3.66,2353485,81670,"['Romance', 'Fiction', 'Adult Fiction', 'Erotica', 'Adult', 'Erotica', 'BDSM', 'Contemporary', 'Romance', 'Contemporary Romance', 'Womens Fiction', 'Chick Lit', 'Romance', 'Erotic Romance', 'Adult Fiction']"
https://www.goodreads.com//book/show/186074.The_Name_of_the_Wind,The Name of the Wind,Patrick Rothfuss,"Told in Kvothe's own voice, this is the tale of the magically gifted young man who grows to be the most notorious wizard his world has ever seen.  The intimate narrative of his childhood in a troupe of traveling players, his years spent as a near-feral orphan in a crime-ridden city, his daringly brazen yet successful bid to enter a legendary school of magic, and his life as a fugitive after the murder of a king form a gripping coming-of-age story unrivaled in recent literature.  A high-action story written with a poet's hand,   is a masterpiece that will transport readers into the body and mind of a wizard.",4.52,863091,49386,"['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy', 'Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adult', 'Adventure', 'Audiobook', 'Epic']"
https://www.goodreads.com//book/show/41817486-a-clockwork-orange,A Clockwork Orange,Anthony Burgess,"In Anthony Burgess's influential nightmare vision of the future, criminals take over after dark. Teen gang leader Alex narrates in fantastically inventive slang that echoes the violent intensity of youth rebelling against society. Dazzling and transgressive,   is a frightening fable about good and evil and the meaning of human freedom. This edition includes the controversial last chapter not published in the first edition, and Burgess’s introduction, “A Clockwork Orange Resucked.”",4.00,668596,17650,"['Classics', 'Fiction', 'Science Fiction', 'Science Fiction', 'Dystopia', 'Literature', 'Horror', 'Novels', 'Classics', 'Modern Classics', 'Mystery', 'Crime', 'European Literature', 'British Literature']"
https://www.goodreads.com//book/show/10964.Outlander,Outlander,Diana Gabaldon,"The year is 1945. Claire Randall, a former combat nurse, is just back from the war and reunited with her husband on a second honeymoon when she walks through a standing stone in one of the ancient circles that dot the British Isles. Suddenly she is a Sassenach—an “outlander”—in a Scotland torn by war and raiding border clans in the year of Our Lord...1743.   Hurled back in time by forces she cannot understand, Claire is catapulted into the intrigues of lairds and spies that may threaten her life, and shatter her heart. For here James Fraser, a gallant young Scots warrior, shows her a love so absolute that Claire becomes a woman torn between fidelity and desire—and between two vastly different men in two irreconcilable lives.",4.25,965194,50736,"['Historical', 'Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Science Fiction', 'Time Travel', 'Historical', 'Romance', 'Historical Romance', 'Adult', 'Audiobook', 'Cultural', 'Scotland']"
https://www.goodreads.com//book/show/58341222-reminders-of-him,Reminders of Him,Colleen Hoover," After serving five years in prison for a tragic mistake, Kenna Rowan returns to the town where it all went wrong, hoping to reunite with her four-year-old daughter. But the bridges Kenna burned are proving impossible to rebuild. Everyone in her daughter’s life is determined to shut Kenna out, no matter how hard she works to prove herself. The only person who hasn’t closed the door on her completely is Ledger Ward, a local bar owner and one of the few remaining links to Kenna’s daughter. But if anyone were to discover how Ledger is slowly becoming an important part of Kenna’s life, both would risk losing the trust of everyone important to them. The two form a connection despite the pressure surrounding them, but as their romance grows, so does the risk. Kenna must find a way to absolve the mistakes of her past in order to build a future out of hope and healing.",4.49,619574,53738,"['Romance', 'Fiction', 'Contemporary', 'Romance', 'Contemporary Romance', 'Adult', 'Audiobook', 'New Adult', 'Womens Fiction', 'Chick Lit', 'Drama', 'Adult Fiction']"
https://www.goodreads.com//book/show/58690308-book-lovers,Book Lovers,Emily Henry,"Nora Stephens’ life is books—she’s read them all—and she is not that type of heroine. Not the plucky one, not the laidback dream girl, and especially not the sweetheart. In fact, the only people Nora is a heroine for are her clients, for whom she lands enormous deals as a cutthroat literary agent, and her beloved little sister Libby. Which is why she agrees to go to Sunshine Falls, North Carolina for the month of August when Libby begs her for a sisters’ trip away—with visions of a small-town transformation for Nora, who she’s convinced needs to become the heroine in her own story. But instead of picnics in meadows, or run-ins with a handsome country doctor or bulging-forearmed bartender, Nora keeps bumping into Charlie Lastra, a bookish brooding editor from back in the city. It would be a meet-cute if not for the fact that they’ve met many times and it’s never been cute. If Nora knows she’s not an ideal heroine, Charlie knows he’s nobody’s hero, but as they are thrown together again and again—in a series of coincidences no editor worth their salt would allow—what they discover might just unravel the carefully crafted stories they’ve written about themselves.",4.24,474113,61826,"['Romance', 'Contemporary', 'Fiction', 'Romance', 'Contemporary Romance', 'Adult', 'Audiobook', 'Womens Fiction', 'Chick Lit', 'Writing', 'Books About Books', 'Adult Fiction', 'New Adult']"
https://www.goodreads.com//book/show/6334.Never_Let_Me_Go,Never Let Me Go,Kazuo Ishiguro,"Hailsham seems like a pleasant English boarding school, far from the influences of the city. Its students are well tended and supported, trained in art and literature, and become just the sort of people the world wants them to be. But, curiously, they are taught nothing of the outside world and are allowed little contact with it. Within the grounds of Hailsham, Kathy grows from schoolgirl to young woman, but it’s only when she and her friends Ruth and Tommy leave the safe grounds of the school (as they always knew they would) that they realize the full truth of what Hailsham is.  breaks through the boundaries of the literary novel. It is a gripping mystery, a beautiful love story, and also a scathing critique of human arrogance and a moral examination of how we treat the vulnerable and different in our society. In exploring the themes of memory and the impact of the past, Ishiguro takes on the idea of a possible future to create his most moving and powerful book to date.",3.84,600605,43247,"['Fiction', 'Science Fiction', 'Science Fiction', 'Dystopia', 'Contemporary', 'Literary Fiction', 'Romance', 'Adult', 'Novels', 'Classics', 'Literature']"
https://www.goodreads.com//book/show/18135.Romeo_and_Juliet,Romeo and Juliet,William Shakespeare,"In  , Shakespeare creates a violent world, in which two young people fall in love. It is not simply that their families disapprove; the Montagues and the Capulets are engaged in a blood feud. In this death-filled setting, the movement from love at first sight to the lovers’ final union in death seems almost inevitable. And yet, this play set in an extraordinary world has become the quintessential story of young love. In part because of its exquisite language, it is easy to respond as if it were about all young lovers.",3.74,2400924,25803,"['Classics', 'Plays', 'Fiction', 'Romance', 'Academic', 'School', 'Drama', 'Academic', 'Read For School', 'Literature', 'Young Adult', 'High School', 'Poetry']"
https://www.goodreads.com//book/show/13214.I_Know_Why_the_Caged_Bird_Sings,I Know Why the Caged Bird Sings,Maya Angelou,"Maya Angelou’s debut memoir is a modern American classic beloved worldwide. Her life story is told in the documentary film And Still I Rise, as seen on PBS’s American Masters. Here is a book as joyous and painful, as mysterious and memorable, as childhood itself. I Know Why the Caged Bird Sings captures the longing of lonely children, the brute insult of bigotry, and the wonder of words that can make the world right. Maya Angelou’s debut memoir is a modern American classic beloved worldwide.   Sent by their mother to live with their devout, self-sufficient grandmother in a small Southern town, Maya and her brother, Bailey, endure the ache of abandonment and the prejudice of the local “powhitetrash.” At eight years old and back at her mother’s side in St. Louis, Maya is attacked by a man many times her age—and has to live with the consequences for a lifetime. Years later, in San Francisco, Maya learns that love for herself, the kindness of others, her own strong spirit, and the ideas of great authors (“I met and fell in love with William Shakespeare”) will allow her to be free instead of imprisoned.   Poetic and powerful,   will touch hearts and change minds for as long as people read.",4.28,488010,14199,"['Nonfiction', 'Classics', 'Autobiography', 'Memoir', 'Biography', 'Biography', 'Autobiography', 'Poetry', 'Feminism', 'Biography Memoir', 'Cultural', 'African American', 'Race']"
https://www.goodreads.com//book/show/49552.The_Stranger,The Stranger,Albert Camus,"The Stranger is a 1942 novella by French author Albert Camus. Its theme and outlook are often cited as examples of Camus' philosophy, absurdism, coupled with existentialism; though Camus personally rejected the latter label. Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward. Translated four times into English, and also into numerous other languages, the novel has long been considered a classic of 20th-century literature. Le Monde ranks it as number one on its 100 Books of the Century. The novel was twice adapted as films: Lo Straniero (1967) (Italian) by Luchino Visconti and Yazgı (2001, Fate) by Zeki Demirkubuz (Turkish).",4.01,907987,35200,"['Classics', 'Fiction', 'Philosophy', 'Cultural', 'France', 'Literature', 'Novels', 'European Literature', 'French Literature', 'Academic', 'School', 'Literary Fiction', 'Literature', '20th Century']"
https://www.goodreads.com//book/show/656.War_and_Peace,War and Peace,Leo Tolstoy,"In Russia's struggle with Napoleon, Tolstoy saw a tragedy that involved all mankind. Greater than a historical chronicle, War and Peace is an affirmation of life itself, `a complete picture', as a contemporary reviewer put it, `of everything in which people find their happiness and greatness, their grief and humiliation'. Tolstoy gave his personal approval to this translation, published here in a new single volume edition, which includes an introduction by Henry Gifford, and Tolstoy's important essay `Some Words about War and Peace'.",4.15,302994,15018,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Literature', 'War', 'Novels', 'Historical', 'Literature', '19th Century']"
https://www.goodreads.com//book/show/38359036-the-tattooist-of-auschwitz,The Tattooist of Auschwitz,Heather   Morris,"In April 1942, Lale Sokolov, a Slovakian Jew, is forcibly transported to the concentration camps at Auschwitz-Birkenau. When his captors discover that he speaks several languages, he is put to work as a   (the German word for tattooist), tasked with permanently marking his fellow prisoners. Imprisoned for more than two and a half years, Lale witnesses horrific atrocities and barbarism—but also incredible acts of bravery and compassion. Risking his own life, he uses his privileged position to exchange jewels and money from murdered Jews for food to keep his fellow prisoners alive. One day in July 1942, Lale, prisoner 32407, comforts a trembling young woman waiting in line to have the number 34902 tattooed onto her arm. Her name is Gita, and in that first encounter, Lale vows to somehow survive the camp and marry her. A vivid, harrowing, and ultimately hopeful re-creation of Lale Sokolov's experiences as the man who tattooed the arms of thousands of prisoners with what would become one of the most potent symbols of the Holocaust,   is also a testament to the endurance of love and humanity under the darkest possible conditions.",4.28,749080,48500,"['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'War', 'World War II', 'World War II', 'Holocaust', 'Romance', 'War', 'Adult', 'Book Club']"
https://www.goodreads.com//book/show/6442769-paper-towns,Paper Towns,John Green,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs into his life—dressed like a ninja and summoning him for an ingenious campaign of revenge—he follows. After their all-nighter ends, and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues—and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees the girl he thought he knew...",3.73,1209043,53270,"['Young Adult', 'Fiction', 'Contemporary', 'Romance', 'Mystery', 'Realistic Fiction', 'Young Adult', 'Coming Of Age', 'Young Adult', 'Teen', 'Adventure', 'Young Adult', 'Young Adult Contemporary']"
https://www.goodreads.com//book/show/15749186-to-all-the-boys-i-ve-loved-before,To All the Boys I've Loved Before,Jenny Han,"To All the Boys I’ve Loved Before is the story of Lara Jean, who has never openly admitted her crushes, but instead wrote each boy a letter about how she felt, sealed it, and hid it in a box under her bed.  But one day Lara Jean discovers that somehow her secret box of letters has been mailed, causing all her crushes from her past to confront her about the letters: her first kiss, the boy from summer camp, even her sister's ex-boyfriend, Josh.  As she learns to deal with her past loves face to face, Lara Jean discovers that something good may come out of these letters after all.",4.07,755433,45484,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Womens Fiction', 'Chick Lit', 'Realistic Fiction', 'Young Adult', 'Young Adult Contemporary', 'Young Adult', 'Young Adult Romance', 'Young Adult', 'High School']"
https://www.goodreads.com//book/show/33574273-a-wrinkle-in-time,A Wrinkle in Time,Madeleine L'Engle,"Out of this wild night, a strange visitor comes to the Murry house and beckons Meg, her brother Charles Wallace, and their friend Calvin O'Keefe on a most dangerous and extraordinary adventure—one that will threaten their lives and our universe. Winner of the 1963 Newbery Medal,   is the first book in Madeleine L'Engle's classic Time Quintet.",3.99,1136224,37096,"['Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Science Fiction', 'Childrens', 'Childrens', 'Middle Grade', 'Science Fiction', 'Time Travel', 'Adventure', 'Science Fiction Fantasy']"
https://www.goodreads.com//book/show/18460392-all-the-bright-places,All the Bright Places,Jennifer Niven," is fascinated by death, and he constantly thinks of ways he might kill himself. But each time, something good, no matter how small, stops him.    lives for the future, counting the days until graduation, when she can escape her Indiana town and her aching grief in the wake of her sister’s recent death.   When Finch and Violet meet on the ledge of the bell tower at school, it’s unclear who saves whom. And when they pair up on a project to discover the “natural wonders” of their state, both Finch and Violet make more important discoveries: It’s only with Violet that Finch can be himself—a weird, funny, live-out-loud guy who’s not such a freak after all. And it’s only with Finch that Violet can forget to count away the days and start living them. But as Violet’s world grows, Finch’s begins to shrink.   This is an intense, gripping novel perfect for fans of Jay Asher, Rainbow Rowell, John Green, Gayle Forman, and Jenny Downham from a talented new voice in YA, Jennifer Niven.",4.14,481788,45148,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Health', 'Mental Health', 'Mental Health', 'Mental Illness', 'Realistic Fiction', 'Audiobook', 'Young Adult', 'Young Adult Contemporary', 'Young Adult', 'Teen']"
https://www.goodreads.com//book/show/35900387-eleanor-oliphant-is-completely-fine,Eleanor Oliphant Is Completely Fine,Gail Honeyman,,4.25,1047872,85042,"['Fiction', 'Contemporary', 'Audiobook', 'Adult', 'Health', 'Mental Health', 'Adult Fiction', 'Romance', 'Book Club', 'Literary Fiction', 'Novels']"
https://www.goodreads.com//book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Sáenz,"Dante can swim. Ari can't. Dante is articulate and self-assured. Ari has a hard time with words and suffers from self-doubt. Dante gets lost in poetry and art. Ari gets lost in thoughts of his older brother who is in prison. Dante is fair skinned. Ari's features are much darker. It seems that a boy like Dante, with his open and unique perspective on life, would be the last person to break down the walls that Ari has built around himself. But against all odds, when Ari and Dante meet, they develop a special bond that will teach them the most important truths of their lives, and help define the people they want to be. But there are big hurdles in their way, and only by believing in each other―and the power of their friendship―can Ari and Dante emerge stronger on the other side.",4.34,491932,61436,"['Young Adult', 'LGBT', 'Romance', 'Contemporary', 'Fiction', 'LGBT', 'Queer', 'Audiobook', 'Young Adult', 'Coming Of Age', 'Realistic Fiction', 'LGBT', 'Gay']"
https://www.goodreads.com//book/show/1381.The_Odyssey,The Odyssey,Homer,"So begins Robert Fagles' magnificent translation of the  . If the   is the world's greatest war epic, then the   is literature's grandest evocation of everyman's journey though life. Odysseus' reliance on his wit and wiliness for survival in his encounters with divine and natural forces, during his ten-year voyage home to Ithaca after the Trojan War, is at once a timeless human story and an individual test of moral endurance.  In the myths and legends that are retold here, Fagles has captured the energy and poetry of Homer's original in a bold, contemporary idiom, and given us an   to read aloud, to savor, and to treasure for its sheer lyrical mastery. Renowned classicist Bernard Knox's superb Introduction and textual commentary provide new insights and background information for the general reader and scholar alike, intensifying the strength of Fagles' translation. This is an   to delight both the classicist and the public at large, and to captivate a new generation of Homer's students. -- Robert Fagles, winner of the PEN/Ralph Manheim Medal for Translation and a 1996 Academy Award in Literature from the American Academy of Arts and Letters, presents us with Homer's best-loved and most accessible poem in a stunning new modern-verse translation.",3.79,990209,16225,"['Classics', 'Fiction', 'Poetry', 'Fantasy', 'Mythology', 'Fantasy', 'Academic', 'School', 'Literature', 'Adventure', 'Academic', 'Read For School', 'Historical', 'Historical Fiction']"
